dataset_id,title,organization,dataset_source,license_title,tags,formats,notes_snippet
e68dd97e-08df-4973-a931-ab3a33170b26,Mali: JIAF Humanitarian Needs People in Need and Severity,OCHA Mali,Humanitarian partners,Creative Commons Attribution International (CC BY),affected area;affected population;humanitarian needs overview-hno;humanitarian response plan-hrp;hxl;people in need-pin;severity,csv;pdf;xlsx,"This dataset contains the overall people in need and intersectoral severity by disaggregation level which Includes administrative divisions and population groups, depending on each country's decision. The dataset is produced by the United Nations for the Coordination of Humanitarian Affairs (OCHA) in collaboration with humanitarian partners using t…"
d0f79f0e-d9c9-449e-ae57-06d281a42f8f,New Caledonia - Internal Displacements (New Displacements) – IDPs,Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),conflict-violence;displacement;hxl;internally displaced persons-idp;natural disasters,csv,"The <a href=""http://www.internal-displacement.org/database/displacement-data"">Global Internal Displacement Database (GIDD)</a>, maintained by the <a href=""https://www.internal-displacement.org/"">Internal Displacement Monitoring Centre (IDMC)</a>, provides comprehensive, validated annual estimates of internal displacement worldwide. It defines inter…"
25704cd2-7c53-4692-9239-a6ec7e620e4c,"Satellite detected water extent as of 18 July 2020 over Mymensingh, Rajshahi and Rangpur Divisions, Bangladesh",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"<strong>UNOSAT code: FL20200713BGD</strong> This map illustrates satellite-detected surface waters over Mymensingh, Rajshahi and Rangpur Division of Bangladesh as observed from a TerraSAR-X image acquired on 18 July 2020. Within the analyzed area of about 9,000 km2, a total of about 2,860 km2 of lands appear to be flooded. This is a preliminary ana…"
1bb419a0-2a9f-44de-ac4b-657a3d5e2dd8,Greece - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-greece"">consolidated country dataset</a> on HDX. The world economy needs ever-increasing amounts of energy to sustain economic growth, raise living standards, and redu…"
c7cfb6cf-0a3e-4fd9-b065-e2ad039fc65b,Taiwan (Province of China) - Births,WorldPop,"WorldPop, University of Southampton, UK",Other,births;geodata,geotiff,"The health and survival of women and their new-born babies in low income countries is a key public health priority, but basic and consistent subnational data on the number of live births to support decision making has been lacking. WorldPop integrates small area data on the distribution of women of childbearing age and age-specific fertility rates …"
4ef9abd7-5ca7-4bb2-b1c9-af2c41a0a65e,"Eaux de surface détectées par satellite entre le 24 novembre et le 05 décembre 2022 dans la province de Tshopo, République Démocratique du Congo",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp;xlsx,"<strong>UNOSAT code FL20221125COD</strong> Cette carte illustre l'étendue des eaux de surface détectées par satellite en utilisant de l'imagerie satellite VIIRS dans la province de Tshopo (République Démocratique du Congo) entre le 24 novembre et le 05 décembre 2022. Dans la zone analysée d'environ 200 000 km², un total d'environ 1 600 km² de terre…"
bbcd2c17-8eb8-4ca3-a98e-9f91ce5ed2b0,Airports in the French Southern Territories,OurAirports,OurAirports.com community web site.,Public Domain / No restrictions (CC0),aviation;geodata;hxl;transportation,csv,"List of airports in the French Southern Territories, with latitude and longitude. Unverified community data from ourairports.com."
310f00f6-5922-4216-a023-f0bf4c8bb48e,AFD Development Assistance,Agence Française de Developpement (AFD) (inactive)," Agence Française de Développement,  AFD",Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),funding,json,"Development assistance data from <a href=""http://opendata.afd.fr"">AFD - French Development Agency</a> The dataset covers French development assistance, on ongoing projects in 2015. The data are disclose as receivers agreed France to share it. AFD aims at updating the data every trimester to take into account the flow of new project being funded. Cu…"
810800f7-ca2d-49ea-b845-6c20e7588e72,Côte d'Ivoire: Rainfall Indicators at Subnational Level,WFP - World Food Programme,Climate Hazards Center UC Santa Barbara & WFP,Creative Commons Attribution International (CC BY),climate-weather;environment,csv,"This dataset contains dekadal rainfall indicators, computed from Climate Hazards Group InfraRed Precipitation satellite imagery with insitu Station data (CHIRPS) version 2 and the CHIRPS-GEFS short term rainfall forecasts, aggregated by subnational administrative units. Included indicators are (for each dekad): <ul> <li>10 day rainfall [mm] (<code>…"
1a15b4d3-4d62-4a19-a586-0479f32b088c,Croatia - Climate Change,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),climate-weather;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-croatia"">consolidated country dataset</a> on HDX. Climate change is expected to hit developing countries the hardest. Its effects—higher temperatures, changes in preci…"
5a9b3f57-e1c0-4dae-b582-aa2095af40e2,Equatorial Guinea - Health,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),health;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-equatorial-guinea"">consolidated country dataset</a> on HDX. Improving health is central to the Millennium Development Goals, and the public sector is the main provider…"
888a1e2d-94d7-4edd-82dd-159b7851779b,Child Poverty Profile,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;covid-19;indicators;poverty,csv;xml,Child Poverty Profile
69cfe4a9-8704-40f0-b30d-f4d3b65cf4c4,South Africa - IFRC Appeals,International Federation of Red Cross and Red Crescent Societies (IFRC),IFRC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),funding;hxl,csv,"The International Federation of Red Cross and Red Crescent Societies (IFRC) is the world’s largest humanitarian network. Our secretariat supports local Red Cross and Red Crescent action in more than 192 countries, bringing together almost 15 million volunteers for the good of humanity. We launch Emergency Appeals for big and complex disasters affec…"
3a95b1e6-fc79-408f-b4a1-831040d8e1f3,"Satellite-detected flood waters, as of 16 January 2020, over Golmorti, Sistan and Baluchestan Province, I. R. of Iran",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"<strong>UNOSAT code: FL20200117IRN</strong> This map illustrates satellite-detected waters in Dalgan County, Sistan and Baluchestan Province, Islamic Republic of Iran, as observed from Sentinel-2 imagery acquired on 16 January 2020. Within the analysed area of 2,130 km2, a total of 647 km2 of land appear to be flooded in Dalgan County. Based on Wor…"
a2260243-108d-4df4-a7e6-a010bcbb553f,Nigeria - Data on Conflict Events,HDX,Uppsala Conflict Data Program,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),conflict-violence;hxl,csv,"This dataset is UCDP's most disaggregated dataset, covering individual events of organized violence (phenomena of lethal violence occurring at a given time and place). These events are sufficiently fine-grained to be geo-coded down to the level of individual villages, with temporal durations disaggregated to single, individual days. Sundberg, Ralph…"
c9e65ffb-5aaf-40b8-9dc3-1054e5d6783e,Eritrea - Private Sector,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),economics;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-eritrea"">consolidated country dataset</a> on HDX. Private markets drive economic growth, tapping initiative and investment to create productive jobs and raise incomes.…"
70210ddc-b7eb-48a9-aed6-2180a1bc3009,Norway - Social Development,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-norway"">consolidated country dataset</a> on HDX. Data here cover child labor, gender issues, refugees, and asylum seekers. Children in many countries work long hours, …"
e319f856-e3ca-4a8c-87fa-2f5f7141d8fc,Bolivia (Plurinational State of): Copernicus Vegetation Index Anomaly (FAPAR Anomaly),Copernicus,"European Commission, Joint Research Centre (JRC)",Creative Commons Attribution International (CC BY),drought;environment,geotiff,Fraction of Absorbed Photosynthetically Active Radiation (FAPAR) is a biophysical dimensionless quantity (its values range from 0/no absorption to 1/total absorption) used to assess the greenness and health of vegetation. FAPAR anomalies can be used as an indicator to detect and monitor the impacts of agricultural drought on the growth and producti…
f303e1fb-778e-4ca0-8374-6bb15628d378,Curacao - Private Sector,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),economics;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-curacao"">consolidated country dataset</a> on HDX. Private markets drive economic growth, tapping initiative and investment to create productive jobs and raise incomes.…"
c4694c1e-6317-473d-bf8f-4a1bef699633,Guatemala - GCF Funded Activities,Green Climate Fund,Multiple sources,Creative Commons Attribution International (CC BY),climate-weather;funding,csv,"This dataset provides a list of climate funded activities showing the modality, project, name of entity, countries funded, the sector, theme, project size, ESS Category and FA financing."
03111563-9063-4d6a-92df-4b57f7d83dc0,"Puerto Rico - Economic, Social, Environmental, Health, Education, Development and Energy",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),agriculture-livestock;aid effectiveness;climate-weather;development;economics;education;energy;environment;facilities-infrastructure;gender;health;hxl;indicators;socioeconomics;trade,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a> covering the following topics which also exist as individual datasets on HDX: <a href=""https://data.humdata.org/dataset/world-bank-agriculture-and-rural-development-indicators-for-puerto-rico"">Agriculture and Rural Development</a>, <a href=""https://data.humdata…"
f7b35a64-c160-4c3c-983b-dab8b85989b4,"EM-DAT - Country Profiles, Mozambique",Centre for Research on the Epidemiology of Disasters,Centre for Research on the Epidemiology of Disasters,Other,affected population;economics;fatalities;hxl;natural disasters,xlsx,"Aggregated figures for natural hazard related events in EM-DAT: <em>Mozambique</em> Documentation on the Country Profiles <a href=""https://doc.emdat.be/docs/data-accessibility/#the-humanitarian-data-exchange-hdx-em-dat-country-profiles"">available here</a> How to cite the EM-DAT Project <a href=""https://doc.emdat.be/docs/introduction/#how-to-cite"">h…"
ce02bd13-05a5-4afa-be23-5b4c28a114fb,2018 Nutrition SMART Survey results and 2019 trends,OCHA Mali,OCHA Mali,Creative Commons Attribution International (CC BY),nutrition,xlsx,The data set contains the results of the 2018 Nutrition SMART Survey and the 2019 projections of the caseload for Mali
6eee18cd-e85a-4f50-9ac4-6cecffc91972,Honduras: Copernicus Global Human Settlement Layer (GHSL),Copernicus,"European Commission, Joint Research Centre (JRC)",Creative Commons Attribution International (CC BY),facilities-infrastructure;populated places-settlements;population,geotiff,"Open and free data for assessing the human presence on the planet. The Global Human Settlement Layer (GHSL) project produces global spatial information, evidence-based analytics, and knowledge describing the human presence on the planet. The GHSL relies on the design and implementation of spatial data processing technologies that allow automatic da…"
f63e159f-32b4-481b-a6f9-458418b21e1f,Algeria - Urban Development,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-algeria"">consolidated country dataset</a> on HDX. Cities can be tremendously efficient. It is easier to provide water and sanitation to people living closer together, …"
269227ab-1e00-403c-8135-45ede8ac59ef,Sea Surge risk & flood impact assessment in the Coastal Area of Gaza city (Occupied Palestinian Territory) as of 29 August 2025,United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp;xlsx,"<strong>UNOSAT code: FL20250828PSE</strong> This map illustrates the current shoreline and the highest observed watermark in the Gaza Strip (Occupied Palestinian Territory), derived from Sentinel-2 and Pleiades imagery acquired on 28 July 2025 and 29 August 2025, respectively. The analysis focuses on the area west of Al Rashid Road, where a very hi…"
31bb6359-9490-4c74-90fd-05e26bf0676d,United States Virgin Islands: NDVI at Subnational Level,WFP - World Food Programme,National Aeronautics and Space Administration (NASA) & WFP,Creative Commons Attribution International (CC BY),climate-weather;environment,csv,This dataset contains dekadal NDVI indicators computed from NASA's Moderate Resolution Imaging Spectroradiometer (MODIS) collection 6.1 from the Aqua and Terra satellite aggregated by sub-national administrative units. Included indicators are (for each dekad): <ul> <li>10 day NDVI (<code>vim</code>) </li> <li>NDVI long term average (<code>vim_lta</…
62395cf0-950c-4d73-b61a-d41b3eeb2738,Gambia: Acute Food Insecurity Country Data,Integrated Food Security Phase Classification (IPC),National IPC Technical Working Group,Public Domain / No restrictions (CC0),food security;integrated food security phase classification-ipc,csv;geojson,"The IPC Acute Food Insecurity (IPC AFI) classification provides strategically relevant information to decision makers that focuses on short-term objectives to prevent, mitigate or decrease severe food insecurity that threatens lives or livelihoods. This data has been produced by the National IPC Technical Working Groups for IPC population estimates…"
2b0573f3-3277-4943-b536-8eb651c37e79,Iraq Displacement Data - IDPs [IOM DTM],International Organization for Migration (IOM),International Organization for Migration (IOM),Other,displacement;geodata;hxl;internally displaced persons-idp;migration,xlsx,"The dataset has displaced location of IDPs &amp; households. Last displacement at Governorates (admin1) level, shelter type and period of last displacement."
27baf423-2d13-49a4-bd72-cb65d8f924da,Haiti Displacement - [IDPs] - Site Assessment [IOM DTM],International Organization for Migration (IOM),International Organization for Migration (IOM),Other,displacement;geodata;hxl;internally displaced persons-idp;migration,xls;xlsx,The dataset contains number of IDPs and Households at camp level.
39b07cb7-132b-43d5-8df5-610fbfacf03d,Lao People's Democratic Republic: Population Density for 400m H3 Hexagons,Kontur,kontur,Creative Commons Attribution International (CC BY),baseline population;geodata;population,geopackage,"Lao People's Democratic Republic population density for 400m H3 hexagons. Built from <a href=""https://data.humdata.org/dataset/kontur-population-dataset"">Kontur Population: Global Population Density for 400m H3 Hexagons</a> Vector H3 hexagons with population counts at 400m resolution. Fixed up fusion of GHSL, Facebook, Microsoft Buildings, Copernic…"
6509e3a0-466a-48b7-b82e-c1f3eea24389,Samoa: Copernicus Global Human Settlement Layer (GHSL),Copernicus,"European Commission, Joint Research Centre (JRC)",Creative Commons Attribution International (CC BY),facilities-infrastructure;populated places-settlements;population,geotiff,"Open and free data for assessing the human presence on the planet. The Global Human Settlement Layer (GHSL) project produces global spatial information, evidence-based analytics, and knowledge describing the human presence on the planet. The GHSL relies on the design and implementation of spatial data processing technologies that allow automatic da…"
6898348d-68d1-4d38-b3d5-6586bc6a3bc8,Tonga - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-tonga"">consolidated country dataset</a> on HDX. The world economy needs ever-increasing amounts of energy to sustain economic growth, raise living standards, and reduc…"
e0affa42-4625-4d2d-a515-c1fe847994e1,"Nepal - Ministry Wise foreign grants and loans, 2014/15",OpenNepal (inactive),OpenNepal,Open Database License (ODC-ODbL),economics,csv,"This dataset includes ministry wise foreign grants and loans, categorized by their functionality and services.The dataset was extracted from Red Book published by Ministry of finance. Link to original document: http://www.mof.gov.np/uploads/document/file/Red%20Book%20FY%202014-15_20..."
4e14278c-64fd-4e18-852d-e9912a2e029b,Trinidad and Tobago - Social Development,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-trinidad-and-tobago"">consolidated country dataset</a> on HDX. Data here cover child labor, gender issues, refugees, and asylum seekers. Children in many countries work…"
7efd55d8-9039-488e-8960-1457140f8d9b,Localités couvertes par les réseaux de télécommunication en Guinée,American Red Cross (inactive),Agence de Régulation des Postes et Télécommunications (ARPT),Other,facilities-infrastructure,xls,Ce fichier contient les noms des localités couvertes par les réseaux de télécommunication en Guinée. Le fichier ne contient pas les coordonnées géographiques de ces localités
4b543a1d-949c-45f9-88e4-ded5b7a99dcf,Peace and Security Pillar: Backstopping Positions Funded From Special Political Mission Budgets,United Nations Peace and Security Data Hub,Peace and Security Pillar,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),complex emergency-conflict-security;peacekeeping,csv,"Special political missions rely on Headquarters for backstopping support for a wide range of functions, ensuring regular and effective communication between missions and the United Nations system in New York, regular liaison with Member States through permanent missions and preparing a wide range of substantive material, including briefing material…"
ff184f78-ecac-45aa-8374-1fa206aecbfa,"Damage assessment over Solontsi Village and Pidlisne Village, Khersonskyi Region, Khersonska Oblast, Ukraine as of 07 June 2023",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"<strong>UNOSAT code FL20230606UKR</strong> This map illustrates satellite-detected flood waters and affected structures over Solontsi Village and Pidlisne Village, Khersonskyi Region, Khersonska Oblast (Ukraine) as observed from a WorldView-3 image acquired on 7 June 2023 at 08:19 UTC; and ICEYE image acquired on 7 June 2023. Within the analysed ar…"
eb80ac4c-732f-4d02-aa22-42c3a7c060f5,Mauritania Current Situation FEWS NET Acute Food Insecurity Classifications Geographic Data for 2022,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,Mauritania Current Situation FEWS NET Acute Food Insecurity Classifications Geographic data for 2022
61fb8604-1609-404e-93da-a7286d669836,Greenland - Environment,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),environment;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-greenland"">consolidated country dataset</a> on HDX. Natural and man-made environmental resources – fresh water, clean air, forests, grasslands, marine resources, and a…"
bb8b88a7-7989-44ae-9d1e-a856af97cea2,Philippines - Status of claims settlement operations in closed banks,OCHA Philippines,National Statistics Coordination Board (NSCB),Other,economics,xls,The dataset shows the Status of claims settlement operations in closed banks. The amount is in million Pesos. Period covered is from 2004 to 2011
b52b78e7-62d6-48cc-818f-8bc2f3e62650,"Satellite detected water extent in Sindh province, Pakistan, as of 15 August 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"<strong>UNOSAT code: FL20220808PAK</strong> This map illustrates satellite-detected surface waters in Sindh province, Pakistan as observed from a Sentinel-1 image acquired on 15 August 2022 at 18:36 local time. Within the analyzed area of about 30,000 km2, about 1,550 km2 of lands appear to be flooded. Water extent appears to have decreased of abou…"
5d0434ad-1e9a-4ea2-be62-8121e5b91b4f,Kenya Near Term Projection  FEWS NET Acute Food Insecurity Classifications Geographic Data for 2014,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,The FEWS NET Data Warehouse is <strong>currently unavailable</strong>. Datasets on HDX that refer to the Data Warehouse have been archived. Kenya Near Term Projection FEWS NET Acute Food Insecurity Classifications Geographic data for 2014
1335fddb-e34c-41cc-9bde-10f60b4f12eb,Iran (Islamic Republic of) - Population Counts,WorldPop,"WorldPop, University of Southampton, UK",Other,baseline population;geodata,geotiff,"<b>WorldPop produces different types of gridded population count datasets, depending on the methods used and end application. Please make sure you have read our <a href=""https://www.worldpop.org/methods/populations"">Mapping Populations</a> overview page before choosing and downloading a dataset.</b> Bespoke methods used to produce datasets for spec…"
0004678f-50cb-4a07-8969-5a74bc492efb,Financiamiento y personas alcanzadas por el Clúster salud - Colombia 2021,iMMAP Inc.,345W; HPC Tools,Public Domain / No restrictions (CC0),health;humanitarian needs overview-hno;humanitarian response plan-hrp;hxl,csv;xlsx,Esta base de datos contiene información sobre el financiamiento y personas alcanzadas del clúster de salud reportados en el FTS (Financial Tracking Service) y en el 345W de OCHA. Esta información se encuentra a corte del 30 de noviembre del 2021.
0011cee1-7dbf-4a17-8d5e-bb60d1875276,Myanmar - Education,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),education;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-myanmar"">consolidated country dataset</a> on HDX. Education is one of the most powerful instruments for reducing poverty and inequality and lays a foundation for susta…"
0013fbe3-4b43-4da0-985a-4fda7f0081dc,Health Infrastructure Nepal 3 word Addresses,what3words (inactive),The source of the data is WHO in Nepal,Public Domain / No restrictions (CC0),earthquake-tsunami;geodata;health;health facilities,csv;geojson;kml;shp;web app,This dataset depicts the Health Infrastructure of Nepal as points with 3 word addresses so that whoever is on ground can easily communicate the location of these centres.
002cf4e5-2a6a-42d5-8079-b47c4fffef2d,"Korea, Dem. People's Rep. - Health",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),health;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-korea-dem-people-s-rep"">consolidated country dataset</a> on HDX. Improving health is central to the Millennium Development Goals, and the public sector is the main pro…"
0039a481-ced4-48e2-9e41-d046bc1842ee,HDX HAPI Data for Malawi,HDX Humanitarian API Data,"Armed Conflict Location & Event Data Project (ACLED), INFORM, Integrated Food Security Phase Classification (IPC), International Organization for Migration (IOM), OCHA Financial Tracking System (FTS), Oxford Poverty & Human Development Initiative, UNFPA, UNHCR - The UN Refugee Agency, WFP - World Food Programme",Other,baseline population;climate-weather;conflict-violence;displacement;economics;education;food security;funding;hazards and risk;health;indicators;internally displaced persons-idp;markets;migration;poverty;refugees,csv,"This dataset contains data obtained from the <a href=""https://hapi.humdata.org/"">HDX Humanitarian API</a> (HDX HAPI), which provides standardized humanitarian indicators designed for seamless interoperability from multiple sources. The data facilitates automated workflows and visualizations to support humanitarian decision making. For more informat…"
00090357-0df0-4e33-9bc8-aa3ce425ef09,Kenya Medium Term Projection  FEWS NET Acute Food Insecurity Classifications Geographic Data for 2016,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,The FEWS NET Data Warehouse is <strong>currently unavailable</strong>. Datasets on HDX that refer to the Data Warehouse have been archived. Kenya Medium Term Projection FEWS NET Acute Food Insecurity Classifications Geographic data for 2016
001c7c11-adc4-4b5e-89c7-c65b0aa349f9,Lao PDR - Public Sector,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),economics;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-lao-pdr"">consolidated country dataset</a> on HDX. Effective governments improve people's standard of living by ensuring access to essential services – health, educatio…"
00303622-fc3e-414d-af4e-634fed42fbb3,Hungary - Education Indicators,UNESCO,UNESCO Institute for Statistics (UIS),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;education;hxl;indicators;socioeconomics;sustainable development;sustainable development goals-sdg,csv,"Education indicators for Hungary. Contains data from the UNESCO Institute for Statistics <a href=""http://data.uis.unesco.org"">bulk data service</a> covering the following categories: SDG 4 Global and Thematic (made 2025 February), Other Policy Relevant Indicators (made 2025 February), Demographic and Socio-economic (made 2025 February)"
00561656-9511-49f4-ad0f-d84a9925c293,Cameroon - Human Development Indicators,UNDP Human Development Reports Office (HDRO),HDRO,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;development;education;gender;health;indicators;socioeconomics,csv,"The aim of the Human Development Report is to stimulate global, regional and national policy-relevant discussions on issues pertinent to human development. Accordingly, the data in the Report require the highest standards of data quality, consistency, international comparability and transparency. The Human Development Report Office (HDRO) fully sub…"
001c0e13-b9dc-4321-a7c0-744af502f2c2,Ecuador: Data on how to classify Households Waste in Quito,Hub Latin America,Instituto de Geografia – USFQ and U.S Department of State,Creative Commons Attribution Share-Alike (CC BY-SA),environment,shp,"Environmental module Homes ESPND 2019, contains data on how to classify the types of waste into organic and inorganic"
003f64ae-5850-4307-bd7e-da561956e09c,Kingdom of Eswatini - Subnational Demographic and Health Data,The DHS Program,The DHS Program,Other,demographics;health;hxl,csv,"Contains data from the <a href=""https://api.dhsprogram.com/"">DHS data portal</a>. There is also a dataset containing <a href=""https://data.humdata.org/dataset/dhs-data-for-kingdom-of-eswatini"">Kingdom of Eswatini - National Demographic and Health Data</a> on HDX. The DHS Program Application Programming Interface (API) provides software developers a…"
00381359-780f-4ea6-a994-938852d633d5,Airports in Laos,OurAirports,OurAirports.com community web site.,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),aviation;facilities-infrastructure;geodata;hxl;transportation,csv,"List of airports in Laos, with latitude and longitude. Unverified community data from http://ourairports.com/countries/LA/"
0027fa21-c67d-45f1-8b97-ec084d6ea23d,Papua New Guinea IOM Displacement Tracking Matrix (DTM) from API,International Organization for Migration (IOM),International Organization for Migration (IOM),Other,conflict-violence;displacement;forced displacement;hxl;internally displaced persons-idp,csv,"This dataset comes from the International Organization for Migration (IOM)'s displacement tracking matrix (DTM) <a href=""https://dtm.iom.int/data-and-analysis/dtm-api"">publicly accessible API</a>. This API allows the humanitarian community, academia, media, government, and non-governmental organizations to utilize the data collected by DTM. The DTM…"
001f528f-b97a-4bf7-a0d9-70616654425d,Kiribati - Climate Change,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),climate-weather;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-kiribati"">consolidated country dataset</a> on HDX. Climate change is expected to hit developing countries the hardest. Its effects—higher temperatures, changes in prec…"
005355e3-495f-49fe-9bfb-6055858084c8,Croatia - Data on forcibly displaced populations and stateless persons,UNHCR - The UN Refugee Agency,UNHCR,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),asylum seekers;hxl;internally displaced persons-idp;population;refugees;stateless persons,csv,"Data collated by UNHCR, containing information about forcibly displaced populations and stateless persons, spanning across more than 70 years of statistical activities. The data includes the countries / territories of asylum and origin. Specific resources are available for end-year population totals, demographics, asylum applications, decisions, an…"
004daf8f-2f9e-417a-92ee-9e2187d2da7e,Lake Chad Basin - Key figures,OCHA West and Central Africa (ROWCA),"OCHA FTS, IOM, ACLED and UNHCR",Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),complex emergency-conflict-security;hxl;internally displaced persons-idp;refugees,csv,"This collection of datasets is related to the Lake Chad Basin crisis visualization. The collection includes key crisis figures, Number of IDPs and refugees; number of incidents by location; Accessible territories; and data on funding."
00cb19c9-9f3b-4e0d-a5bf-e32fbafc5cbf,"Cabo Verde - Economic, Social, Environmental, Health, Education, Development and Energy",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),agriculture-livestock;aid effectiveness;climate-weather;development;economics;education;energy;environment;facilities-infrastructure;gender;health;hxl;indicators;poverty;socioeconomics;trade,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a> covering the following topics which also exist as individual datasets on HDX: <a href=""https://data.humdata.org/dataset/world-bank-agriculture-and-rural-development-indicators-for-cabo-verde"">Agriculture and Rural Development</a>, <a href=""https://data.humdata.…"
