has_hazard,has_exposure,has_vulnerability,has_loss,hevl_block_count,declared_component_count,exposure_items,exposure_categories,exposure_has_metrics,vuln_has_functions,vuln_socio_count,filename,hazard_event_sets,hazard_analysis_type,hazard_hazards_count,hazard_events_count,hazard_has_return_periods,loss_items,loss_hazard_types
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mliunosat_geodatagoudoubourefugeeca.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mliunosat_geodatamberarefugeecampba.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mliunosat_geodatamentaorefugeecamps.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mltcopernicus_maltavegetationindexanoma.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mltheigit_maltaaccessibilityindicat.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mltundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mmrcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,economic_indicator,True,,,rdls_he-mmrhdx_buildingsoverturemapsexpo.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mmrheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,buildings|infrastructure,True,,,rdls_he-mmrhotosm_mapswiperesultsbuiltupare.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mmrkontur_populationdensity400mh3he.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|agriculture|natural_environment,True,,,rdls_he-mmrmimu_sluicegates.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mmrochafiss_subnationaledgematchedadm.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mmrundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mmrunosat_detectedwaterextentoverbo.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mmrunosat_detectedwaterextentscentr.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,4.0,buildings|population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_detectedwaterextentsmanda.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_floodimpactassessmentnort.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatadetectedwatersexte.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,4.0,buildings|population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersnearcit.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,4.0,buildings|population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoverann.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,4.0,buildings|population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoverann_b0341da6.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoverkay.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersovernor.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,4.0,buildings|population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersovernor_a5b9e20e.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoversou.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoversou_3a066e3a.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-mmrunosat_geodatafloodwatersoverwes.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mmrwfpadam_cyclonecategory3may2023.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mmrworldpop_spatialdistributionpopula.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mnecopernicus_montenegrovegetationindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mneheigit_montenegroaccessibilityin.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mneundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mngcopernicus_mongoliavegetationindexan.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mngheigit_mongoliaaccessibilityindi.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mngundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mnpcopernicus_northernmarianaislandsveg.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mozcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mozheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozifrc_cycloneidaiaerialsurvey.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozochamoz_cyclonechidomultisectoral.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,agriculture,True,,,rdls_he-mozochamoz_drought.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mozundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozunosat_cyclonekennethpopulatione.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedsurfacewatersexte.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentevolut.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverma.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverma_4353f7c7.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverma_5fd0b336.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverso.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverza.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverza_df882265.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentoverza_f67e9b95.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextents2324j.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsas23j.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsas31d.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsas5ja.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsmagan.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsmagan_3b19605b.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsmagan_bf9af1b3.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentsnampu.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_detectedwaterextentszambe.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,infrastructure|population|natural_environment,True,,,rdls_he-mozunosat_floodimpactassessmentvila.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mozunosat_geodatafloodwaterszambezi.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozunosat_geodatakapiserefugeecampm.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozunosat_populationexposurecyclone.json,2.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozwfpadam_flood3341470sqmfeb2023.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mozwfpadam_flood5028900sqmmar2023.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mrtcopernicus_mauritaniavegetationindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mrtheigit_mauritaniaaccessibilityin.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mrtundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-msrcopernicus_montserratvegetationindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-msrundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mtqcopernicus_martiniquevegetationindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mtqundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-muscopernicus_mauritiusvegetationindexa.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-musheigit_mauritiusaccessibilityind.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-musundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mwicopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mwiheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mwiundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mwiunosat_detectedwaterextentevolut.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mwiunosat_detectedwaterextentoverba.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mwiunosat_detectedwaterextentoverso.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mwiunosat_detectedwaterextentsas263.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mwiunosat_detectedwaterextentsbetwe.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mwiunosat_populationpotentiallyexpo.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mwiwfpadam_flood1066530sqmfeb2023.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-mwiwfpadam_flood1110440sqmmar2023.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-myscopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-mysheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mysundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mysunosat_detectedwatersextentsas15.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-mysunosat_detectedwatersextentsas15_f742f1a4.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-mytcopernicus_mayottevegetationindexano.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-mytundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-namcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-namheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-namundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nclcopernicus_newcaledoniavegetationind.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nclundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nercopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-nerheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nerundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nfkcopernicus_norfolkislandvegetationin.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-ngacopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-ngaheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-ngaundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,infrastructure|population|natural_environment,True,,,rdls_he-ngaunosat_detectedwaterextentdikwat.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-ngaunosat_detectedwaterextentovergu.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,population|natural_environment,True,,,rdls_he-ngaunosat_detectedwaterextents59sep.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,population|natural_environment,True,,,rdls_he-ngaunosat_detectedwaterextents913no.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-ngaunosat_geodataminawaorefugeesett.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-ngaunosat_geodataminawaorefugeesett_c9c1c7cb.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-niccopernicus_nicaraguavegetationindexa.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nicundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nicunosat_detectedwaterspuertocabez.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-niucopernicus_niuevegetationindexanomal.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nldcopernicus_kingdomvegetationindexano.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-nldheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,buildings,True,,,rdls_he-nldnlrc510_typhoonhaimawindspeedstor.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nldundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-norcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-norheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-norundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nplcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,buildings,True,,,rdls_he-nplhdx_builtupareas.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplhdx_census2011districtprofile.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-nplhdx_census2011districtprofile_548c802c.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplhdx_coveredimpassableroadsas2.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplhdx_educationfacilitieskathma.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplhdx_traveldistancebetweenciti.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-nplheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,buildings,True,,,rdls_he-nplhrrpnpl_whosdoingwhatwhere.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,buildings,True,,,rdls_he-nplhrrpnpl_whosdoingwhatwherewhenwho.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,buildings|population,True,,,rdls_he-npliacfnpl_cfpreconstructionprotecti.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplochanpl_aerodromes.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|development_index,True,,,rdls_he-nplochanpl_earthquakeseverityindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplochanpl_healthfacilities.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nplundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentas12ju.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentas12ju_a0f5343a.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentas13ju.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentas14ju.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentas6jul.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentgandak.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentkoshim.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentkoshim_8ea0b8d8.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentoverna.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentoverpr.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentoverpr_a6b3c287.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentoverpr_af971911.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-nplunosat_detectedwaterextentoversu.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-nplunosat_floodimpactassessmentcapi.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,infrastructure,True,,,rdls_he-nplw3w_healthinfrastructure3word.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nrucopernicus_nauruvegetationindexanoma.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-nzlcopernicus_newzealandvegetationindex.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-nzlheigit_newzealandaccessibilityin.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-nzlundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-ochanpl_hmisestimatedpopulationda.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-omncopernicus_omanvegetationindexanomal.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-omnheigit_omanaccessibilityindicato.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-omnundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-pakcopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-pakheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-pakundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-pakunosat_detectedwaterextents26aug.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-pakunosat_detectedwaterextentsindhp.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-pakunosat_detectedwaterextentspunja.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-pakunosat_geodatafloodwaterschiniot.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-pakunosat_geodataoverviewfloodwater.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|natural_environment,True,,,rdls_he-pakunosat_geodataoverviewfloodwater_7df732a4.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-pakunosat_geodataoverviewfloodwater_f9ebfd77.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,population|agriculture|natural_environment,True,,,rdls_he-pakunosat_preliminaryderivedfloodev.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,population,True,,,rdls_he-pakuscensus_griddedpopulationdataset.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-pancopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,2.0,infrastructure|population,True,,,rdls_he-panheigit_accessibilityindicators.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,3.0,buildings|population|economic_indicator,True,,,rdls_he-panundrr_gar15globalexposuredatase.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-pcncopernicus_pitcairnvegetationindexan.json,1.0,empirical,1.0,1.0,False,,
True,True,False,False,2,2,1.0,natural_environment,True,,,rdls_he-percopernicus_vegetationindexanomalyfap.json,1.0,empirical,1.0,1.0,False,,
