id,title,organization,hazard_types,exposure_categories,analysis_types,return_periods,signal_strength,hevl_combo
248aff86-89a1-4644-836b-7c4ca353c481,Argentina - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
2e138608-81f7-4313-b1d1-37d3993dc0f8,Mauritius - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
2e2fc09a-460c-46a7-b6e5-2a869a26b5d4,Norway - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
2e805d9b-82b9-4495-b3bb-20399f98d594,Kenya - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
301422c4-e29e-4c0c-8938-6c19f66d3346,Bangladesh - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
30164b15-691e-4355-844e-b5a3540c3132,Romania - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
35cdf5c0-9a4e-4423-9f85-f99e2146ae01,Jamaica - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
3774fc34-41a5-484b-9b72-432d230dec03,"Sudan: Integrated Context Analysis (ICA), 2018",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
3d8a92b2-a842-4fd5-ba77-eb947c448e03,Bolivia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
3e45b780-eb97-4488-819f-d6e00c54a703,St. Lucia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
3ed0d909-f548-409f-84ad-99d836f634c7,Uganda: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),,,,1|2|3|4|5,15,----
40d36f35-8d04-4540-bea9-d9b07b9f02d4,Poland - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
4313d495-7a6d-4c3e-bc06-b5d0f42a6705,Burundi - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
436c7b27-cd38-4254-bbec-3fcf393c0206,Panama - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
43e29920-b40e-4bc4-bf80-45be1d3fc88c,Finland - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
4878924c-4adf-4195-9f93-030f43027d0a,"South Sudan: Integrated Context Analysis (ICA), 2016",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
598d2d92-a215-4523-8d54-534f1deff207,"Venezuela, RB - Environment",World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
5b0953e6-d7b4-4cb7-8121-96444607f4f6,Antigua and Barbuda - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
5c99e7dd-77cb-4a75-b0ad-b1c3a5af092c,Peru - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
6029e14f-51a8-4247-9ed5-568b8f15b2f4,Zambia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
671913bc-2bfe-4970-b653-a6e0b113f023,Dominican Republic - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
67daa306-6aa4-48c3-8134-12afbe619c2a,El Salvador - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
6812ad56-0bba-4463-881b-9116aaaa4ed8,United States - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
6864b258-016d-483b-86b9-a475d74a6865,New Zealand - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
695aab58-dafd-4cc4-b102-2f21bf16478c,Ecuador - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
69aedb81-a5e2-40d6-a0cc-6892e77fdc02,Ghana - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
6e61b538-7aca-4c0f-ad36-5935acf177e0,Cuba - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
72b05f45-aa0f-4b82-93d4-1745f016b4b5,"Senegal: Integrated Context Analysis (ICA), 2017",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
741756a2-9538-4eb2-be4a-884476ce01a5,Senegal - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
762d83b2-f7d0-4c04-9ed0-e670c749128a,Armenia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
7d6a1cee-2abd-41ed-8591-7400ee139ce5,"Yemen, Rep. - Environment",World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
87ce9e07-4914-49e6-81cc-3e4913d1ea02,Global model of storm surge hazard 10 years return period,United Nations Office for Disaster Risk Reduction (UNDRR),flood|coastal_flood|strong_wind|convective_storm,,probabilistic|empirical,,15,H--L
892f72f8-29b5-451e-8d27-7b89d1c45f63,India - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
8bc33566-564a-4e4b-8142-52ea4abd29c0,Japan - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
8beef294-e53b-48db-af19-a66bb5b0f56d,Guatemala - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
91a37f38-19a6-4ab5-a4c2-e8e3571fff81,Philippines - Typhoon Mangkhut - Priority Index (Estimated damage per municipality),Netherlands Red Cross - 510,strong_wind|convective_storm,buildings|population|economic_indicator,deterministic|empirical,,15,HEVL
973a0230-f618-4336-8455-104afca6adca,United Republic of Tanzania: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),,,,1|2|3|4|5,15,----
9acebadf-25c1-429c-8007-47270fc73b74,Colombia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
9c101b61-d7ca-495e-bdf3-fa695ae6c009,Mexico - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
9c1d5a4d-af05-48b2-b2d5-cbbb4547c5b9,"Mali: Integrated Context Analysis (ICA), 2017",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
a0867ea5-80fc-40eb-a8f7-3af5cd79173e,North Macedonia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
a4b4dee6-2bef-4d44-9b33-510ca79dc595,Chile - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
a88d70fd-d861-4260-92ee-efdf5d78bd36,Brunei Darussalam - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
ac76b4da-91b4-4f32-9e04-ab3a94a37476,Paraguay - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
ac910143-6801-4fc8-b9fd-23545632af63,Comoros - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
af4136d0-e621-40be-9fc9-1f7ec7954ee5,Lebanon - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
b10911b5-487e-4266-8521-e83407254f7c,Italy - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
b48e0c6c-d817-4517-95ff-645ea39fee6b,Congo: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),,,,1|2|3|4|5,15,----
b6312507-fe47-46f2-adad-f587e80f654b,Fiji - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
b666bee5-0372-44c4-ba1d-82da66c1c536,Syrian Arab Republic - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
b6ebbfb5-3768-44e3-a11c-6a3e9d423c16,Thailand - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
b7b0417b-ba40-44d8-b38c-b93f9318aec9,Czechia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
beb776f6-7648-442d-857c-e3138f701fac,Angola: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),,,,1|2|3|4|5,15,----
c107aee9-6736-4d01-8010-f193469db534,Indonesia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
c1b1d303-644b-4463-94b9-6d132fdd5f3e,Sierra Leone - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
c5dcffe1-6dc9-4340-83a5-638e0624ee98,Germany - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
c8939760-dd4a-4274-9865-f24813543481,Malaysia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
cce91c2d-301c-47dd-b12d-2d3f67e687ab,Honduras - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
d031e655-e3ed-415e-ac59-b8b48aa4a9f4,Rwanda: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),,,,1|2|3|4|5,15,----
d40fe57e-f21f-4fbc-a4ab-8c048dd3d4f8,St. Kitts and Nevis - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
d7579125-463b-46d6-96c1-556014d82d34,"Mauritania: Integrated Context Analysis (ICA), 2017",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
dd54e5c0-2450-40d5-8aa7-64a1e457766b,Botswana - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
dd83cc7f-d1f5-4296-85f7-f2092c0e030b,Madagascar - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
dda4cbd1-8cb4-46ac-a2e8-37d0d0eccd4e,"Eswatini: Integrated Context Analysis (ICA), 2019",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HEV-
dec27aa5-4186-4d5f-a9d2-676307d15c97,Tanzania - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
e5a2370b-1424-4bca-93e6-6cda5d2d9d7d,Nicaragua - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
ea282ae3-2994-4278-b0cb-0c19febbf23e,Brazil - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
edcdd2a1-7b11-48c8-b420-08cacbed6c4d,Cote d'Ivoire - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
fde7bc4a-8dd7-438c-8aea-3a15f7cfa958,Morocco - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
05c3505c-7ae8-4a14-a36a-98957890e7ae,Anguilla - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic,,14,-E--
0b0b2ef2-21fc-4c3e-a6f9-b63ad9a5eec6,Montserrat - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic,,14,-E--
0b1c4dc1-6ae5-4e2d-8e32-2111d0e10697,Global Internal Displacement Database: Conflict - Disasters,Internal Displacement Monitoring Centre (IDMC),flood|earthquake|tsunami|drought,buildings|population,empirical,,14,HE--
258a9969-b21d-4f5d-b6e0-b375fed2701a,"Zimbabwe: Integrated Context Analysis (ICA), 2015",WFP - World Food Programme,flood|drought,population|agriculture,probabilistic|deterministic|empirical,,14,HE-L
26cdda9f-fd36-4dcb-9943-ad9e66226f29,American Samoa - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|empirical,,14,-E--
513f6a5b-5237-4947-8e37-a5da29f7d876,Saint Helena - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic,,14,-E--
6290c09e-50e8-43c9-9ad9-3bcdd552a714,Greenland - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|empirical,,14,-E--
