dataset_id,title,organization,dataset_source,license_title,tags,groups,formats,is_osm,excluded_by_policy,rdls_candidate,rdls_components,confidence,score_hazard,score_exposure,score_vulnerability_proxy,score_loss_impact,top_signals,decision,components_override,notes
41ebcccd-ed57-4ad2-9d61-69a34286012a,Azerbaijan - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Azerbaijan,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
430b3729-bb2a-4c21-80d4-4481b6743f55,Angola - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Angola,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
43c09384-1445-4528-988d-84cf97bad9f5,Botswana - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Botswana,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4482be84-35b9-417b-a927-a75cae2a9d72,"Satellite detected water extents in Betroka district, Anosy region, Madagascar as of 9 February 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Madagascar,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
448ed4c1-367e-4f09-a873-de3986997716,"Satellite detected water extent over Banke District, Lumbini Province, Nepal as of 25 & 30 October 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Nepal,GEODATABASE;SHP;XLSX,False,False,True,hazard,medium,5,4,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
45023be0-376f-43cb-96b3-f1384c6532a4,Australia - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Australia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4545500d-e3a9-4845-b936-54677bc5079e,"Geodata of Damage Assessment over north and west of Ba Town, Ba Province, Western Division, Fiji",United Nations Satellite Centre (UNOSAT),UNOSAT,Other,cyclones-hurricanes-typhoons;geodata,Fiji,SHP,False,False,True,hazard,medium,5,2,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
46b20f1b-baa1-4871-a261-21ec8c7fcc12,"Satellite detected mudflow extent in Burka District, Baghlan Province, Afghanistan as of 14 May 2024",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Afghanistan,GEODATABASE;SHP,False,False,True,hazard,medium,5,2,0,2,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
46b72e61-44d2-44b7-9183-654aff3624d5,Sierra Leone - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Sierra Leone,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
46efbb8d-e68c-4b33-9352-c5765e3026ea,Guyana - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Guyana,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
472b36c9-e90f-4cef-8bf6-42e908460999,Tunisia - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Tunisia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
475b0007-34ad-4b02-b886-9d836f577688,United States - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,United States,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
484da989-1521-4600-b616-97d663606429,Canada - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Canada,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
486f5bd8-a2dc-4ee6-a8f5-c4d8334952e0,Nauru - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Nauru,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4a6e7370-d87e-4734-9581-a68f36302c22,Kenya - Food Security(Livelihood Zone Map),OCHA Regional Office for Southern and Eastern Africa (ROSEA),FEWSNET,Other,food security;geodata,Kenya,SHP,False,False,True,vulnerability_proxy,medium,0,4,5,0,tag:food security(+3)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
4aa4ea81-542d-44c6-bcf8-7a069978b179,Central African Republic - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Central African Republic,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4b673760-4e35-4778-8b3f-db9396fe51fa,Russian Federation - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Russian Federation,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4cdb057d-5c98-4f9d-9770-bf905f376283,Democratic People's Republic of Korea - VIEWS conflict forecasts,Violence & Impacts Early-Warning System,Violence & Impacts Early-Warning System,Creative Commons Attribution Share-Alike (CC BY-SA),conflict-violence;fatalities;forecasting;hxl,Democratic People's Republic of Korea,CSV,False,False,True,loss_impact,medium,2,2,0,5,tag:fatalities(+5)→loss_impact | tag:forecasting(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
4cf74384-dc43-4259-b8f8-ef6609cbd9a5,Luxembourg - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Luxembourg,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4d2cee9d-4a5b-4480-9657-730df66c68b1,Federal Republic of Somalia - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Somalia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4d799c5f-5c28-4a9e-ac6c-0e3389d372fa,Bahrain - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Bahrain,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4d8b540b-0932-4277-92ba-5618c2d46c47,IDP Camps Nepal - 3 Word Addresses,what3words (inactive),OSM Extracts,Public Domain / No restrictions (CC0),earthquake-tsunami;geodata;internally displaced persons-idp,Nepal;Nepal Earthquake,WEB APP;CSV;JSON;SHP,False,False,True,hazard,medium,5,4,0,0,tag:earthquake-tsunami(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
4d953cb9-5bb6-4ec9-b693-56f7a512a159,"Egypt, Arab Rep. - Energy and Mining",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Egypt,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4e321f4b-56ed-423f-8ac1-daff17415ad2,CCCM Cluster Somalia: New Arrivals Tracker (NAT),CCCM Cluster Somalia,CCCM Cluster Somalia Partners,,internally displaced persons-idp;migration;people in need-pin;populated places-settlements,Somalia,,False,False,True,exposure,medium,0,6,0,3,tag:populated places-settlements(+4)→exposure | tag:people in need-pin(+3)→loss_impact | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
4ebcbc89-f4f3-4d3c-8762-d4374c28ec63,Careseeking for febrile children - percentage of children (under age 5) with fever for whom advice or treatment was sought from a health facility or provider,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;health;indicators;men,World,CSV;XML,False,False,True,vulnerability_proxy,medium,0,4,5,0,org:UNICEF(+3)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\bfacilit(y|ies)\b(+2)→exposure | kw:\b(hospital|school|health.?facility)\b(+2)→exposure,,,
4f299100-fbc6-4a38-8629-18c6fc0a9be0,Lesotho - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Lesotho,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4f5f32b2-de87-4da6-818e-d5d23bc76022,Chile - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Chile,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
4fe76b9e-d262-44a0-8f6b-bb261ec43585,Slovak Republic - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Slovakia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
50ed48ed-93da-47d7-ae10-c00c8a86060e,"Refugees by host country, per 1000 population",UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;covid-19;indicators;migration;population;refugees,World,CSV;XML,False,False,True,exposure,medium,0,6,3,0,tag:population(+4)→exposure | org:UNICEF(+3)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
5405d02f-16e5-4b9a-a5db-ab8df85d9087,Qatar - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Qatar,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
544446e8-009c-45bb-8468-13f1dc73c284,"Per cent of young people (aged 15-24 years) with comprehensive, correct knowledge of HIV",UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;health;indicators;youth,World,CSV;XML,False,False,True,vulnerability_proxy,medium,0,4,5,0,org:UNICEF(+3)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\b(water.?supply|pipeline|transmission)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
547e1ac5-4b2b-4e01-a351-430f36c5a61c,Viet Nam - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Viet Nam,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
54fab25c-c0e3-4593-86d8-3b8356deb84c,"Satellite detected water extents in Banjul, Kanifing, and Brikama Regions, Gambia as of 10 August 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Gambia,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
56249873-7b54-46b9-a7cc-9cc78b131bb7,New Caledonia - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,New Caledonia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
5634a3f2-e2f3-4245-81da-470ee45b8657,Brazil - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Brazil,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
566b37aa-5411-49b5-a2d5-7001b095a618,Afghanistan - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Afghanistan,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
577dac7d-f9ca-43da-817b-04116f5b5fa4,Colombia: Desnutrición Aguda,OCHA Colombia,Instituto Nacional de Salud,Creative Commons Attribution International (CC BY),food security;malnutrition;mortality,Colombia,XLSX,False,False,True,vulnerability_proxy,medium,0,0,5,4,tag:mortality(+4)→loss_impact | tag:food security(+3)→vulnerability_proxy | kw:\bmalnutrition\b(+2)→vulnerability_proxy,,,
57b70b26-62ad-421c-8834-a063359cb567,Mali - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Mali,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
582d5289-5226-4599-bbca-34e3f6e70971,Morocco - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Morocco,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
589b17bd-12e4-4bd5-b7ad-deb3d1f66979,"Geodata of Damaged Structures in Borongan, Eastern Samar Province, Philippines",United Nations Satellite Centre (UNOSAT),UNOSAT,Other,cyclones-hurricanes-typhoons;geodata,Philippines,SHP,False,False,True,hazard,medium,5,2,0,2,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
5b098ae3-99aa-4cc0-90ab-961a513d198c,Proportion of population using safely managed sanitation services,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;indicators;services;water sanitation and hygiene-wash,World,CSV;XML,False,False,True,vulnerability_proxy,medium,0,4,5,0,org:UNICEF(+3)→vulnerability_proxy | kw:\bfacilit(y|ies)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
5b226735-5706-4438-8fe4-8fc17b91ce2c,Cyprus - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Cyprus,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
5bb9b8d3-268b-4c6f-80ce-0098b377d9b9,Germany - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Germany,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
5bdecce2-a5e6-4b71-be40-758de7f65581,Zimbabwe - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Zimbabwe,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
5beeff1a-7bfe-469c-9141-86d54c3c6206,Kiribati - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Kiribati,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
5e237251-82d1-4c22-87f5-64dc45b5cc67,"Satellite detected water extent  over southern Hiraan Region and Jowhar CIty, Middle Shabelle Region, Somalia as of 24 May 2023",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Somalia,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
601f9ddd-68f5-43dc-a185-9b6005f0e8ef,"Damage Assessment in Cianjur district, Jawa Barat Province, Indonesia  as of 29 November 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),earthquake-tsunami;geodata,Indonesia,GEODATABASE;SHP,False,False,True,hazard,medium,5,2,0,2,tag:earthquake-tsunami(+5)→hazard | tag:geodata(+2)→exposure | kw:\bdamage\b(+2)→loss_impact,,,
61ae310f-9e30-4498-a89f-935472a4aed4,Philippines - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Philippines,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
620b2364-08da-4ed4-859b-2894ba158049,Kyrgyz Republic - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Kyrgyzstan,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
62a81bc3-294c-4853-84a7-9d1ad4b623f5,French Polynesia - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,French Polynesia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
639f0141-e783-4f49-86fd-1613cf8b720b,Marshall Islands - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Marshall Islands,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
63aff6de-231c-42d1-9c1e-404c443de0ae,"Satellite detected water extents in Ambohimahasoa, Lalangina, and Vohibato Districts, Madagascar as of 24 February 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,Madagascar,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:cyclones-hurricanes-typhoons(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
63d454f9-f7ac-449f-9aca-f7ddd2ee9b17,Monaco - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Monaco,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
6423aba7-993b-4294-a095-5145b2f9229c,Proportion of population using at least basic sanitation services,UNICEF Data and Analytics (HQ),"The indicator data draw on inter-agency estimates and nationally representative household surveys such as Multiple Indicator Cluster Surveys (MICS) and Demographic and Health Surveys (DHS). In addition, data from administrative sources and other United Nations organizations have been used. More detailed information on the data sources is provided at https://data.unicef.org/.",CC BY 3.0 IGO,children;indicators;services;water sanitation and hygiene-wash,World,CSV;XML,False,False,True,vulnerability_proxy,medium,0,4,5,0,org:UNICEF(+3)→vulnerability_proxy | kw:\bfacilit(y|ies)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
659cf1bd-fa55-4d50-945c-a7c8a0f45cd0,"Gambia, The - Energy and Mining",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Gambia,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
66724d51-2381-4d05-b463-af070a757356,Food Insecurity Mapping - East Africa (January - March 2014),HDX,FEWS NET,Creative Commons Attribution International (CC BY),agriculture-livestock;climate-weather;complex emergency-conflict-security;food security;geodata,Burundi;Djibouti;Ethiopia;Kenya;Rwanda;Somalia;South Sudan;Sudan;Uganda;United Republic of Tanzania;Yemen,SHP,False,False,True,vulnerability_proxy,medium,0,4,5,0,tag:food security(+3)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
671be8d5-aa9a-4c7c-8703-1728372b4d0b,Syrian Arab Republic - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Syrian Arab Republic,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
67e66b90-d58b-4f67-8215-42342d089226,Myanmar - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Myanmar,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
6898348d-68d1-4d38-b3d5-6586bc6a3bc8,Tonga - Energy and Mining,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;energy;hxl;indicators,Tonga,CSV,False,False,True,exposure,medium,0,5,4,0,tag:energy(+3)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
69414c9a-14e9-4574-98c2-4a5e3ab0aaba,"Satellite detected water extent in Dosse, Niamey and Tillabéri Regions, Niger as of 11 August 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Niger,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
69a4995f-9d6b-4020-8e18-afc9f2717e44,"Satellite detected water extent over Belet Weyne and Bulo Burto Zones, Hiraan Region, Somalia as of 29 April 2023",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Somalia,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,0,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
